opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
2HVDAY4L,Moses Frase,MG Special,Cancity,Lost,7/10/2017,7/21/2017,0.00 
0FGWN6O0,Moses Frase,GTX Basic,Isdom,Won,7/10/2017,7/19/2017,588.00 
FQXZBTEG,Reed Clapper,GTX Plus Basic,Zencorporation,Lost,7/10/2017,7/18/2017,0.00 
8IGYTN3H,Reed Clapper,MG Special,Yearin,Won,7/10/2017,7/17/2017,54.00 
QV3TAWDT,Rosie Papadopoulos,GTXPro,,Engaging,7/10/2017,,
OTNZ5ZCN,Vicki Laflamme,GTXPro,Singletechno,Won,7/10/2017,9/6/2017,5099.00 
USJWM3F3,Violet Mclelland,GTX Basic,,Engaging,7/10/2017,,
7O2ISWVB,Zane Levy,GTX Plus Pro,Plexzap,Lost,7/10/2017,7/15/2017,0.00 
QUAD5082,Boris Faz,MG Advanced,Konex,Lost,7/11/2017,7/21/2017,0.00 
0T9KUEQ2,Cassey Cress,GTX Plus Pro,,Engaging,7/11/2017,,
P6H45Y25,Cecily Lampkin,GTX Basic,Scottech,Lost,7/11/2017,9/16/2017,0.00 
28EVFB8G,Cecily Lampkin,GTX Plus Basic,Treequote,Lost,7/11/2017,7/13/2017,0.00 
VV5LDD24,Corliss Cosme,MG Advanced,Silis,Lost,7/11/2017,7/13/2017,0.00 
SF3KBDJF,Daniell Hammack,GTXPro,Silis,Lost,7/11/2017,8/18/2017,0.00 
DKUVKTIT,Daniell Hammack,GTX Plus Pro,Initech,Won,7/11/2017,7/19/2017,4881.00 
OYUUU6B9,Darcel Schlecht,GTX Basic,Bioholding,Lost,7/11/2017,11/9/2017,0.00 
IIVNXACR,Darcel Schlecht,GTXPro,Codehow,Lost,7/11/2017,7/12/2017,0.00 
OWBGBQ4G,Darcel Schlecht,GTXPro,Stanredtax,Lost,7/11/2017,7/18/2017,0.00 
X2EH33CU,Gladys Colclough,MG Advanced,Genco Pura Olive Oil Company,Won,7/11/2017,7/12/2017,2878.00 
GNT6EM5M,Hayden Neloms,MG Special,Xx-holding,Lost,7/11/2017,7/12/2017,0.00 
U3ZMURXR,Hayden Neloms,MG Advanced,Finjob,Won,7/11/2017,9/8/2017,3121.00 
4UTOXXV4,James Ascencio,GTX Plus Pro,Golddex,Lost,7/11/2017,7/12/2017,0.00 
KHWG1W75,James Ascencio,MG Special,Goodsilron,Won,7/11/2017,7/18/2017,57.00 
MWAW08I7,Jonathan Berthelot,GTX Basic,Treequote,Won,7/11/2017,7/12/2017,576.00 
0QV1LRME,Jonathan Berthelot,GTX Plus Basic,Konmatfix,Won,7/11/2017,7/18/2017,1258.00 
63GAY8GB,Kami Bicknell,GTX Plus Basic,Singletechno,Lost,7/11/2017,8/22/2017,0.00 
JB3J080M,Kary Hendrixson,GTX Plus Pro,,Engaging,7/11/2017,,
GXHAIS33,Kary Hendrixson,GTX Basic,Doncon,Lost,7/11/2017,9/29/2017,0.00 
VBRZZAP8,Kary Hendrixson,GTX Basic,Hottechi,Won,7/11/2017,7/20/2017,491.00 
JR76K5YA,Markita Hansen,GTX Basic,Sunnamplex,Won,7/11/2017,8/23/2017,494.00 
Z3TX2K6F,Maureen Marcano,GTXPro,Dalttechnology,Lost,7/11/2017,7/20/2017,0.00 
RGUC0V54,Maureen Marcano,GTX Plus Basic,Zoomit,Won,7/11/2017,9/19/2017,882.00 
M93A8LTF,Reed Clapper,GTX Plus Basic,Konex,Won,7/11/2017,7/20/2017,1076.00 
CQW6TYOX,Rosalina Dieter,GTK 500,Cheers,Lost,7/11/2017,7/18/2017,0.00 
P7H8UY1P,Rosalina Dieter,MG Special,Dalttechnology,Lost,7/11/2017,9/21/2017,0.00 
6XLFG3VK,Rosalina Dieter,MG Special,Zoomit,Won,7/11/2017,7/19/2017,57.00 
9ZPY98PB,Vicki Laflamme,GTX Basic,Nam-zim,Lost,7/11/2017,7/13/2017,0.00 
YRXDI9E8,Vicki Laflamme,MG Advanced,Cheers,Lost,7/11/2017,11/5/2017,0.00 
1JB82QZ0,Vicki Laflamme,MG Advanced,Sonron,Lost,7/11/2017,7/12/2017,0.00 
G5GPTVMU,Anna Snelling,GTX Plus Basic,Bioholding,Lost,7/12/2017,8/31/2017,0.00 
856VG3CS,Boris Faz,GTX Plus Basic,Plussunin,Won,7/12/2017,9/28/2017,1100.00 
J80ZEYYM,Cassey Cress,MG Advanced,Donquadtech,Won,7/12/2017,9/18/2017,3630.00 
21OMR381,Corliss Cosme,MG Special,,Engaging,7/12/2017,,
X9HFP474,Daniell Hammack,GTX Basic,Dontechi,Engaging,7/12/2017,,
T51ULXCZ,Darcel Schlecht,GTXPro,Bioholding,Lost,7/12/2017,7/23/2017,0.00 
3S73ZUQH,Darcel Schlecht,MG Advanced,Betatech,Lost,7/12/2017,7/21/2017,0.00 
JUU6C7NO,Donn Cantrell,GTX Plus Basic,Ontomedia,Lost,7/12/2017,9/27/2017,0.00 
8SNDBWPP,Donn Cantrell,GTX Plus Pro,Massive Dynamic,Lost,7/12/2017,9/28/2017,0.00 
0PH153YF,Gladys Colclough,GTXPro,Condax,Lost,7/12/2017,7/13/2017,0.00 
YNYZNOWR,Hayden Neloms,MG Advanced,Cheers,Lost,7/12/2017,7/25/2017,0.00 
HUNM56HY,Hayden Neloms,MG Advanced,Sunnamplex,Won,7/12/2017,7/23/2017,3741.00 
SIONXEMH,Hayden Neloms,MG Advanced,Y-corporation,Won,7/12/2017,7/14/2017,2905.00 
JX08Z5L5,James Ascencio,GTX Plus Basic,Singletechno,Lost,7/12/2017,7/25/2017,0.00 
BUJ1TX7Y,Maureen Marcano,GTX Plus Basic,Finjob,Won,7/12/2017,9/14/2017,1023.00 
6C70OX62,Maureen Marcano,MG Advanced,Y-corporation,Won,7/12/2017,9/24/2017,3257.00 
V9WVYEE9,Moses Frase,GTX Plus Pro,Codehow,Lost,7/12/2017,7/20/2017,0.00 
3N6BHLN6,Niesha Huffines,GTX Plus Basic,Streethex,Won,7/12/2017,8/20/2017,960.00 
SQWCQRGY,Reed Clapper,GTXPro,Silis,Lost,7/12/2017,7/14/2017,0.00 
32K5LEDV,Reed Clapper,GTX Plus Pro,Silis,Won,7/12/2017,7/18/2017,5538.00 
R0XNAFUB,Zane Levy,GTX Basic,,Engaging,7/12/2017,,
XW1ONOVO,Boris Faz,MG Advanced,Kan-code,Won,7/13/2017,7/23/2017,3420.00 
100W6J9A,Darcel Schlecht,GTXPro,Treequote,Lost,7/13/2017,7/19/2017,0.00 
YYRYSVOO,Darcel Schlecht,GTXPro,Bioholding,Won,7/13/2017,7/16/2017,5382.00 
P7AX4B3N,Elease Gluck,MG Special,Sonron,Lost,7/13/2017,7/24/2017,0.00 
GC1TSADL,Elease Gluck,GTXPro,Faxquote,Won,7/13/2017,7/18/2017,5703.00 
QF1I965E,Garret Kinder,MG Advanced,Mathtouch,Won,7/13/2017,9/30/2017,3340.00 
P93UCMW8,Hayden Neloms,MG Advanced,Hottechi,Lost,7/13/2017,7/15/2017,0.00 
YKBRF0NG,Kary Hendrixson,GTX Plus Basic,Nam-zim,Won,7/13/2017,8/9/2017,1014.00 
OP2DIRC2,Lajuana Vencill,GTX Basic,Inity,Won,7/13/2017,7/19/2017,536.00 
VIHXI2JA,Markita Hansen,GTX Plus Basic,Konex,Lost,7/13/2017,7/14/2017,0.00 
IC4J0BIZ,Niesha Huffines,GTX Basic,Codehow,Won,7/13/2017,7/24/2017,550.00 
BNMJAOF4,Niesha Huffines,GTX Basic,Gogozoom,Won,7/13/2017,9/28/2017,469.00 
VSWHUBD0,Niesha Huffines,GTX Basic,Ron-tech,Won,7/13/2017,7/14/2017,585.00 
7ZWN0JO9,Niesha Huffines,GTX Plus Basic,Scottech,Won,7/13/2017,8/29/2017,943.00 
KLPVD6LR,Reed Clapper,GTX Basic,Bioplex,Lost,7/13/2017,7/21/2017,0.00 
U3M8XTMY,Reed Clapper,GTX Plus Basic,Plussunin,Won,7/13/2017,8/1/2017,1319.00 
P89VI9EN,Reed Clapper,GTXPro,Bubba Gump,Won,7/13/2017,7/22/2017,5873.00 
4LOHS2AJ,Rosie Papadopoulos,MG Special,,Engaging,7/13/2017,,
SPUXDRGN,Vicki Laflamme,MG Advanced,Kan-code,Lost,7/13/2017,8/28/2017,0.00 
PDIYRBQJ,Zane Levy,GTX Plus Basic,Lexiqvolax,Lost,7/13/2017,7/15/2017,0.00 
185PGG0J,Anna Snelling,MG Special,Treequote,Won,7/14/2017,7/17/2017,44.00 
QQ5LW9HV,Boris Faz,MG Advanced,Plussunin,Lost,7/14/2017,7/26/2017,0.00 
8EF4D82U,Boris Faz,GTXPro,Mathtouch,Won,7/14/2017,9/14/2017,3834.00 
GFMLCHB0,Cassey Cress,GTX Plus Basic,Zathunicon,Lost,7/14/2017,7/21/2017,0.00 
TFS537LA,Cassey Cress,GTX Plus Pro,Iselectrics,Lost,7/14/2017,7/15/2017,0.00 
2X86737Q,Cecily Lampkin,GTX Plus Pro,Inity,Won,7/14/2017,7/16/2017,5537.00 
HSZOPWWT,Corliss Cosme,GTX Basic,Donware,Won,7/14/2017,9/15/2017,530.00 
1KVGSF08,Corliss Cosme,GTX Plus Pro,Konex,Won,7/14/2017,9/23/2017,4989.00 
UDFMSH1S,Darcel Schlecht,GTX Plus Pro,Streethex,Lost,7/14/2017,7/25/2017,0.00 
516C0X9F,Darcel Schlecht,GTX Plus Basic,Statholdings,Won,7/14/2017,7/26/2017,1144.00 
DPAEMTHC,Donn Cantrell,GTX Basic,Konex,Lost,7/14/2017,7/15/2017,0.00 
A6T69X6T,Elease Gluck,MG Advanced,Xx-holding,Lost,7/14/2017,9/8/2017,0.00 
DDD515FB,Hayden Neloms,MG Advanced,Xx-holding,Won,7/14/2017,7/15/2017,3362.00 
6GKGGY0U,James Ascencio,GTXPro,Green-Plus,Lost,7/14/2017,7/25/2017,0.00 
8M6TB2ZX,James Ascencio,GTX Plus Pro,Goodsilron,Won,7/14/2017,7/21/2017,5013.00 
8JH8YA79,Kami Bicknell,GTX Basic,,Engaging,7/14/2017,,
BABQISCH,Kami Bicknell,GTX Basic,Hatfan,Lost,7/14/2017,7/15/2017,0.00 
T46KPPNB,Kary Hendrixson,GTX Plus Basic,Blackzim,Lost,7/14/2017,7/16/2017,0.00 
9CE6F4NZ,Kary Hendrixson,GTX Basic,Plusstrip,Won,7/14/2017,8/27/2017,431.00 
Z9KNL9A1,Kary Hendrixson,GTXPro,Groovestreet,Won,7/14/2017,7/24/2017,5161.00 
7JBR36G8,Lajuana Vencill,GTX Basic,Genco Pura Olive Oil Company,Won,7/14/2017,7/16/2017,579.00 
EYTBRK2B,Lajuana Vencill,MG Advanced,Warephase,Won,7/14/2017,7/24/2017,3411.00 
KFXZNC4N,Markita Hansen,MG Special,Xx-holding,Lost,7/14/2017,9/11/2017,0.00 
SJ62BMK5,Markita Hansen,MG Advanced,Plusstrip,Won,7/14/2017,7/15/2017,3973.00 
YDJV1DFE,Niesha Huffines,MG Advanced,Ron-tech,Lost,7/14/2017,11/9/2017,0.00 
GHDAXC7T,Reed Clapper,GTX Plus Basic,Zathunicon,Won,7/14/2017,7/15/2017,1029.00 
FQQ2JJZ1,Rosie Papadopoulos,MG Special,Gekko & Co,Won,7/14/2017,7/23/2017,59.00 
NCJJBWU3,Versie Hillebrand,MG Special,Globex Corporation,Lost,7/14/2017,7/22/2017,0.00 
8BYEALF9,Vicki Laflamme,MG Special,,Engaging,7/14/2017,,
8SGMUWET,Vicki Laflamme,GTX Basic,Goodsilron,Won,7/14/2017,9/29/2017,534.00 
3KVS08NL,Violet Mclelland,MG Special,Iselectrics,Won,7/14/2017,7/15/2017,48.00 
CLIIR1T0,Zane Levy,MG Special,Finjob,Won,7/14/2017,7/25/2017,57.00 
PHXX81YF,Daniell Hammack,GTX Plus Pro,Donware,Lost,7/15/2017,7/17/2017,0.00 
6K7LDRKR,Darcel Schlecht,GTX Plus Pro,Stanredtax,Won,7/15/2017,11/11/2017,4009.00 
J6UOUH6Y,Darcel Schlecht,MG Advanced,dambase,Won,7/15/2017,9/3/2017,3255.00 
2EYTB3PX,Donn Cantrell,MG Advanced,Condax,Won,7/15/2017,7/25/2017,3724.00 
1U945R0D,Elease Gluck,MG Advanced,Dalttechnology,Lost,7/15/2017,7/16/2017,0.00 
FX4D649Y,Hayden Neloms,GTX Plus Basic,Fasehatice,Lost,7/15/2017,7/24/2017,0.00 
4QBSY3CB,James Ascencio,GTX Plus Basic,Golddex,Lost,7/15/2017,8/26/2017,0.00 
ZWVRS27V,Jonathan Berthelot,MG Special,Rundofase,Lost,7/15/2017,11/4/2017,0.00 
8BBXNESQ,Kary Hendrixson,GTX Plus Pro,Labdrill,Lost,7/15/2017,7/22/2017,0.00 
3JJ7YI88,Lajuana Vencill,MG Special,Gogozoom,Lost,7/15/2017,7/16/2017,0.00 
AKMDEG3I,Markita Hansen,MG Advanced,Faxquote,Lost,7/15/2017,7/17/2017,0.00 
568NS3GO,Markita Hansen,MG Advanced,Cheers,Won,7/15/2017,8/27/2017,2791.00 
YVDQ80A0,Maureen Marcano,GTX Plus Basic,,Engaging,7/15/2017,,
TQLO6QP6,Niesha Huffines,MG Advanced,Cancity,Won,7/15/2017,9/2/2017,3501.00 
DLVEVD9O,Reed Clapper,GTX Plus Pro,Yearin,Lost,7/15/2017,7/27/2017,0.00 
C75RV9DY,Reed Clapper,GTX Basic,Ganjaflex,Won,7/15/2017,7/16/2017,555.00 
CI9S6CST,Rosalina Dieter,MG Special,,Engaging,7/15/2017,,
EUQCW0ZA,Rosalina Dieter,GTX Basic,Lexiqvolax,Won,7/15/2017,7/23/2017,650.00 
CEOMZE9H,Vicki Laflamme,GTX Basic,Nam-zim,Lost,7/15/2017,7/26/2017,0.00 
TT5QRQTF,Vicki Laflamme,MG Special,Konex,Won,7/15/2017,7/21/2017,61.00 
5NXD4U83,Vicki Laflamme,MG Special,Newex,Won,7/15/2017,7/17/2017,54.00 
1IL51ZIW,Violet Mclelland,MG Special,Condax,Lost,7/15/2017,7/22/2017,0.00 
CM33NN0P,Wilburn Farren,MG Advanced,Silis,Lost,7/15/2017,7/23/2017,0.00 
P3QQIMTA,Anna Snelling,GTX Basic,Rundofase,Lost,7/16/2017,7/24/2017,0.00 
WB1CQNJU,Anna Snelling,MG Advanced,Funholding,Lost,7/16/2017,7/17/2017,0.00 
OQYDQCTM,Anna Snelling,MG Special,Rangreen,Won,7/16/2017,7/25/2017,59.00 
ISQJD695,Boris Faz,GTX Basic,Sunnamplex,Engaging,7/16/2017,,
M1VNX1D7,Cassey Cress,GTXPro,Acme Corporation,Won,7/16/2017,7/28/2017,5318.00 
TWO2Q99P,Cecily Lampkin,GTX Plus Pro,Conecom,Won,7/16/2017,9/30/2017,5753.00 
72UVDOKU,Cecily Lampkin,MG Special,Konmatfix,Won,7/16/2017,7/24/2017,62.00 
DMSQ0TSG,Cecily Lampkin,MG Advanced,Isdom,Won,7/16/2017,8/12/2017,3146.00 
FEWIDJGH,Darcel Schlecht,GTX Basic,Rundofase,Won,7/16/2017,7/18/2017,538.00 
AUZM3MLU,Darcel Schlecht,GTX Plus Basic,Betatech,Won,7/16/2017,9/18/2017,1071.00 
GS2CLR52,Darcel Schlecht,GTXPro,Betatech,Won,7/16/2017,7/17/2017,4488.00 
HYP3SXPV,Darcel Schlecht,MG Advanced,Isdom,Won,7/16/2017,8/2/2017,2837.00 
9G93P7SV,Donn Cantrell,MG Advanced,Kan-code,Won,7/16/2017,9/30/2017,3593.00 
7XSAHM67,Elease Gluck,GTX Basic,Hottechi,Won,7/16/2017,9/28/2017,583.00 
M2A8EY5Q,Hayden Neloms,GTX Plus Pro,,Engaging,7/16/2017,,
N7MDRJ01,Jonathan Berthelot,GTX Basic,Isdom,Lost,7/16/2017,7/25/2017,0.00 
4ID56TXX,Jonathan Berthelot,MG Advanced,Genco Pura Olive Oil Company,Lost,7/16/2017,7/28/2017,0.00 
ZOX0FW5W,Kami Bicknell,GTXPro,Scotfind,Lost,7/16/2017,7/23/2017,0.00 
4SFRUL8J,Kami Bicknell,MG Advanced,Labdrill,Lost,7/16/2017,7/22/2017,0.00 
UB2UAI38,Kami Bicknell,GTX Plus Basic,Singletechno,Won,7/16/2017,7/21/2017,1109.00 
B00OD1IF,Kami Bicknell,GTX Plus Basic,Zoomit,Won,7/16/2017,7/23/2017,1106.00 
OGO6SNTQ,Kary Hendrixson,GTX Plus Pro,Plusstrip,Lost,7/16/2017,7/24/2017,0.00 
I6ZC5V1K,Kary Hendrixson,GTX Plus Pro,Labdrill,Won,7/16/2017,7/26/2017,5008.00 
1N3G9WG2,Kary Hendrixson,GTXPro,Y-corporation,Won,7/16/2017,7/19/2017,5621.00 
JHNXPUNX,Lajuana Vencill,GTX Basic,Rangreen,Won,7/16/2017,7/17/2017,550.00 
NPHD3ZTC,Moses Frase,GTX Basic,Rangreen,Won,7/16/2017,9/3/2017,574.00 
06KTPHYC,Rosalina Dieter,MG Advanced,Hottechi,Lost,7/16/2017,7/24/2017,0.00 
YCA44Q4U,Wilburn Farren,MG Special,Kinnamplus,Won,7/16/2017,7/25/2017,52.00 
FR4GTSEQ,Zane Levy,GTX Basic,Xx-holding,Won,7/16/2017,9/15/2017,477.00 
S46ZLF3G,Anna Snelling,GTX Basic,Betatech,Lost,7/17/2017,7/26/2017,0.00 
WHZEK68G,Anna Snelling,MG Special,Streethex,Lost,7/17/2017,7/22/2017,0.00 
3CB3WNBM,Boris Faz,GTX Basic,Kinnamplus,Engaging,7/17/2017,,
EJDRMHNC,Boris Faz,MG Special,,Engaging,7/17/2017,,
O8C2G4G2,Cassey Cress,MG Advanced,,Engaging,7/17/2017,,
DAJBIHBZ,Cassey Cress,MG Advanced,Silis,Lost,7/17/2017,7/28/2017,0.00 
P6BJ24ZP,Cassey Cress,GTX Plus Basic,Plussunin,Won,7/17/2017,7/20/2017,1202.00 
XORHQFNJ,Cecily Lampkin,MG Advanced,Funholding,Lost,7/17/2017,8/5/2017,0.00 
ZFRPQV2M,Cecily Lampkin,MG Special,Funholding,Won,7/17/2017,11/3/2017,51.00 
RVRBCZAI,Daniell Hammack,GTX Plus Basic,Kan-code,Lost,7/17/2017,7/18/2017,0.00 
2897DN4S,Darcel Schlecht,GTX Plus Basic,Finhigh,Lost,7/17/2017,7/18/2017,0.00 
1DIL2X16,Darcel Schlecht,GTXPro,Rundofase,Lost,7/17/2017,7/28/2017,0.00 
BMQEY089,Darcel Schlecht,GTX Plus Basic,Scottech,Won,7/17/2017,9/16/2017,1203.00 
CYOJ4G39,Darcel Schlecht,GTXPro,Isdom,Won,7/17/2017,7/19/2017,5673.00 
5IOG6X00,Donn Cantrell,GTX Plus Pro,Gekko & Co,Won,7/17/2017,9/8/2017,6205.00 
HBN3R2TJ,Elease Gluck,MG Advanced,,Engaging,7/17/2017,,
QG6BCBXM,Elease Gluck,GTX Plus Pro,Sonron,Lost,7/17/2017,8/3/2017,0.00 
CAXTE48L,Hayden Neloms,MG Advanced,Cheers,Won,7/17/2017,7/24/2017,3363.00 
OO3BM7A9,Hayden Neloms,MG Advanced,Konex,Won,7/17/2017,11/3/2017,3700.00 
NYPU55W4,James Ascencio,GTXPro,Kan-code,Lost,7/17/2017,11/1/2017,0.00 
VE334W2U,Jonathan Berthelot,GTX Basic,Codehow,Won,7/17/2017,9/23/2017,546.00 
AX7WS66G,Jonathan Berthelot,GTX Basic,Toughzap,Won,7/17/2017,7/24/2017,617.00 
OB8UCQ17,Jonathan Berthelot,GTX Basic,Warephase,Won,7/17/2017,7/26/2017,490.00 
BV4JZ4G8,Kami Bicknell,GTX Basic,Konex,Lost,7/17/2017,7/19/2017,0.00 
8CV5MZWW,Kami Bicknell,GTX Basic,Nam-zim,Lost,7/17/2017,7/21/2017,0.00 
3L965RUK,Kary Hendrixson,MG Advanced,Kan-code,Won,7/17/2017,7/26/2017,3665.00 
RZ8HI1Y5,Lajuana Vencill,GTX Plus Basic,Warephase,Lost,7/17/2017,7/24/2017,0.00 
IYKSBD0U,Markita Hansen,MG Advanced,Hatfan,Lost,7/17/2017,7/18/2017,0.00 
YVGDC8L2,Marty Freudenburg,MG Special,Rangreen,Won,7/17/2017,7/26/2017,53.00 
JZU0JH07,Maureen Marcano,GTX Plus Basic,Finjob,Lost,7/17/2017,9/28/2017,0.00 
ZEWNPF3K,Maureen Marcano,GTX Plus Basic,Singletechno,Won,7/17/2017,11/13/2017,1075.00 
6T64JWH9,Maureen Marcano,GTXPro,Sonron,Won,7/17/2017,7/25/2017,4683.00 
E7RTG575,Niesha Huffines,GTX Plus Basic,Statholdings,Won,7/17/2017,7/27/2017,1114.00 
I9U5PCM3,Reed Clapper,GTXPro,Betasoloin,Won,7/17/2017,11/17/2017,5452.00 
H1Y2W48V,Rosalina Dieter,GTXPro,Groovestreet,Won,7/17/2017,9/7/2017,5561.00 
YFNRXR7X,Rosie Papadopoulos,MG Special,Plussunin,Won,7/17/2017,7/25/2017,57.00 
9MZPL59I,Versie Hillebrand,MG Special,Streethex,Lost,7/17/2017,8/3/2017,0.00 
7A3R2M9T,Vicki Laflamme,GTX Plus Pro,Sonron,Engaging,7/17/2017,,
1RL933VJ,Vicki Laflamme,GTXPro,Kan-code,Lost,7/17/2017,9/22/2017,0.00 
GAE0E4RI,Vicki Laflamme,MG Advanced,Cheers,Lost,7/17/2017,7/29/2017,0.00 
VBN56JMP,Vicki Laflamme,GTX Basic,Goodsilron,Won,7/17/2017,7/18/2017,496.00 
7ITUU2YO,Vicki Laflamme,GTXPro,Lexiqvolax,Won,7/17/2017,9/17/2017,5054.00 
NDLX894H,Violet Mclelland,MG Special,Bluth Company,Lost,7/17/2017,7/18/2017,0.00 
6ALH2N0I,Violet Mclelland,MG Special,Gekko & Co,Won,7/17/2017,8/20/2017,55.00 
G8XGVIG2,Zane Levy,GTX Plus Basic,Lexiqvolax,Lost,7/17/2017,7/26/2017,0.00 
HCR2GJ3O,Zane Levy,GTXPro,Xx-holding,Lost,7/17/2017,7/27/2017,0.00 
QABD6SAS,Zane Levy,GTX Plus Basic,Singletechno,Won,7/17/2017,9/21/2017,1064.00 
GUJCRHYU,Zane Levy,GTXPro,Goodsilron,Won,7/17/2017,7/28/2017,5268.00 
SHKTBB71,Anna Snelling,MG Special,Condax,Won,7/18/2017,7/27/2017,54.00 
G0L0B1QC,Cassey Cress,MG Advanced,Opentech,Won,7/18/2017,7/28/2017,3407.00 
O28I4VDY,Corliss Cosme,GTX Plus Basic,,Engaging,7/18/2017,,
3YC624RD,Daniell Hammack,GTX Basic,Bubba Gump,Lost,7/18/2017,8/5/2017,0.00 
715TBGPE,Darcel Schlecht,GTXPro,Rundofase,Lost,7/18/2017,8/30/2017,0.00 
1Q3JQFAU,Darcel Schlecht,MG Special,dambase,Lost,7/18/2017,7/26/2017,0.00 
O3K5RKMI,Darcel Schlecht,GTX Plus Basic,Treequote,Won,7/18/2017,7/19/2017,752.00 
75P6HFA0,Darcel Schlecht,MG Advanced,Statholdings,Won,7/18/2017,9/3/2017,3727.00 
NE0XCH5E,Elease Gluck,MG Special,Condax,Lost,7/18/2017,7/31/2017,0.00 
W01768VM,Elease Gluck,GTX Basic,Zoomit,Won,7/18/2017,7/28/2017,532.00 
38CPLDAR,Garret Kinder,GTX Plus Pro,Xx-zobam,Lost,7/18/2017,7/30/2017,0.00 
TZRNKT72,Gladys Colclough,GTX Plus Pro,Hottechi,Lost,7/18/2017,7/23/2017,0.00 
4LXAW8CH,Gladys Colclough,GTX Plus Pro,Inity,Lost,7/18/2017,8/7/2017,0.00 
GOGIZWW6,Gladys Colclough,MG Advanced,Condax,Won,7/18/2017,9/27/2017,3139.00 
DOPOI0R5,Hayden Neloms,MG Advanced,Finjob,Won,7/18/2017,7/28/2017,3403.00 
XRWMLGOG,James Ascencio,MG Advanced,,Engaging,7/18/2017,,
69V1WQLK,James Ascencio,GTX Plus Pro,Plusstrip,Won,7/18/2017,7/27/2017,5440.00 
FEDXQCKJ,Marty Freudenburg,GTX Plus Pro,Globex Corporation,Won,7/18/2017,7/26/2017,5698.00 
MIXJ9F4F,Maureen Marcano,GTX Plus Basic,,Engaging,7/18/2017,,
RSP75BOI,Moses Frase,GTX Plus Pro,Streethex,Lost,7/18/2017,7/19/2017,0.00 
CKDPWHTZ,Moses Frase,GTX Basic,Genco Pura Olive Oil Company,Won,7/18/2017,7/28/2017,563.00 
ECBFFQL0,Niesha Huffines,GTX Basic,Stanredtax,Lost,7/18/2017,7/28/2017,0.00 
Z8HW4Z9W,Rosie Papadopoulos,GTX Basic,Kan-code,Lost,7/18/2017,7/26/2017,0.00 
0KVZKA5T,Vicki Laflamme,MG Special,Konex,Lost,7/18/2017,7/25/2017,0.00 
944H7LRC,Vicki Laflamme,GTX Plus Pro,Sonron,Won,7/18/2017,7/27/2017,4673.00 
F0OWRRLN,Vicki Laflamme,MG Advanced,Konex,Won,7/18/2017,7/28/2017,3405.00 
39EYEBMK,Violet Mclelland,GTX Basic,,Engaging,7/18/2017,,
P4RLJHR3,Violet Mclelland,GTX Basic,Umbrella Corporation,Won,7/18/2017,11/15/2017,566.00 
M10S36W3,Wilburn Farren,GTX Plus Pro,Konex,Won,7/18/2017,11/6/2017,5559.00 
HT8UEA0H,Zane Levy,GTXPro,Scotfind,Lost,7/18/2017,7/25/2017,0.00 
GR6C7GQ9,Zane Levy,GTXPro,Goodsilron,Won,7/18/2017,9/16/2017,4797.00 
LAYVBSH4,Anna Snelling,GTX Basic,,Engaging,7/19/2017,,
055Z2OAS,Anna Snelling,MG Special,Dontechi,Engaging,7/19/2017,,
Q9VC6GV0,Anna Snelling,MG Special,Konmatfix,Engaging,7/19/2017,,
G11DEJSL,Anna Snelling,MG Special,Dontechi,Lost,7/19/2017,7/30/2017,0.00 
BP45IP77,Anna Snelling,MG Special,Betatech,Won,7/19/2017,7/25/2017,53.00 
3XJI7AD8,Cassey Cress,MG Advanced,Zotware,Lost,7/19/2017,9/27/2017,0.00 
8D8JOXP6,Cecily Lampkin,MG Special,,Engaging,7/19/2017,,
IPHP2GVT,Cecily Lampkin,MG Special,,Engaging,7/19/2017,,
XP7YG96H,Corliss Cosme,GTX Plus Basic,Donquadtech,Won,7/19/2017,7/30/2017,955.00 
GP4JNSJY,Daniell Hammack,GTX Plus Pro,Yearin,Lost,7/19/2017,7/30/2017,0.00 
X8M3SCVF,Darcel Schlecht,GTX Basic,,Engaging,7/19/2017,,
I3KQNE9V,Darcel Schlecht,GTX Plus Pro,Isdom,Engaging,7/19/2017,,
NU4ACGMY,Darcel Schlecht,GTXPro,,Engaging,7/19/2017,,
EBVL81O5,Darcel Schlecht,GTXPro,Betatech,Lost,7/19/2017,7/22/2017,0.00 
NDHQMBA0,Darcel Schlecht,GTX Plus Basic,Globex Corporation,Won,7/19/2017,8/3/2017,1060.00 
XV03TJV1,Darcel Schlecht,GTXPro,Gogozoom,Won,7/19/2017,7/26/2017,5401.00 
CCLIVXMG,Elease Gluck,GTXPro,,Engaging,7/19/2017,,
FQ5A489H,Garret Kinder,GTX Plus Pro,Kan-code,Won,7/19/2017,7/26/2017,4895.00 
3PZ6Y6AJ,Gladys Colclough,GTX Plus Pro,Treequote,Won,7/19/2017,7/21/2017,4907.00 
LDK61ORQ,Hayden Neloms,MG Special,Xx-zobam,Engaging,7/19/2017,,
564Y2IOV,Hayden Neloms,MG Advanced,Y-corporation,Lost,7/19/2017,7/29/2017,0.00 
W7VULS00,Hayden Neloms,GTX Plus Basic,Sunnamplex,Won,7/19/2017,9/30/2017,1170.00 
PLW3NMLJ,Hayden Neloms,MG Advanced,Faxquote,Won,7/19/2017,7/28/2017,2718.00 
